run_id,match_id,table_size,hand_id,dealer,winner,win_amount,pot_size,end_round,showdown,stacks_after
20260408T102956Z,match_010_baseline_vs_main_ai,2,6,main_ai,baseline,810,810,Showdown,True,"{""baseline"": 405, ""main_ai"": -405}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,7,baseline,baseline,2000,2000,Showdown,True,"{""baseline"": 1000, ""main_ai"": -1000}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,8,main_ai,baseline,1494,1494,Showdown,True,"{""baseline"": 747, ""main_ai"": -747}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,9,baseline,main_ai,820,820,Showdown,True,"{""baseline"": -410, ""main_ai"": 410}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,10,main_ai,baseline,1954,1954,Showdown,True,"{""baseline"": 977, ""main_ai"": -977}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,11,baseline,baseline,340,340,Showdown,True,"{""baseline"": 170, ""main_ai"": -170}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,12,main_ai,main_ai,1980,1980,Flop,False,"{""baseline"": -980, ""main_ai"": 980}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,13,baseline,baseline,1662,1662,Showdown,True,"{""baseline"": 831, ""main_ai"": -831}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,14,main_ai,baseline,2000,2000,Showdown,True,"{""baseline"": 1000, ""main_ai"": -1000}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,15,baseline,main_ai,355,355,Turn,False,"{""baseline"": -110, ""main_ai"": 110}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,16,main_ai,main_ai,280,280,Turn,False,"{""baseline"": -100, ""main_ai"": 100}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,17,baseline,baseline,980,980,Showdown,True,"{""baseline"": 490, ""main_ai"": -490}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,18,main_ai,main_ai,355,355,Turn,False,"{""baseline"": -110, ""main_ai"": 110}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,19,baseline,main_ai,320,320,Turn,False,"{""baseline"": -120, ""main_ai"": 120}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,20,main_ai,main_ai,355,355,Turn,False,"{""baseline"": -110, ""main_ai"": 110}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,21,baseline,main_ai,450,450,Showdown,True,"{""baseline"": -225, ""main_ai"": 225}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,22,main_ai,baseline,1870,1870,Showdown,True,"{""baseline"": 935, ""main_ai"": -935}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,23,baseline,main_ai,330,330,Turn,False,"{""baseline"": -120, ""main_ai"": 120}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,24,main_ai,main_ai,320,320,Turn,False,"{""baseline"": -120, ""main_ai"": 120}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,25,baseline,main_ai,330,330,Turn,False,"{""baseline"": -115, ""main_ai"": 115}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,26,main_ai,main_ai,1640,1640,Turn,False,"{""baseline"": -780, ""main_ai"": 780}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,27,baseline,main_ai,1226,1226,Showdown,True,"{""baseline"": -613, ""main_ai"": 613}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,28,main_ai,main_ai,355,355,Turn,False,"{""baseline"": -110, ""main_ai"": 110}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,29,baseline,baseline,900,900,Showdown,True,"{""baseline"": 450, ""main_ai"": -450}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,30,main_ai,main_ai,1950,1950,Flop,False,"{""baseline"": -960, ""main_ai"": 960}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,31,baseline,main_ai,900,900,Showdown,True,"{""baseline"": -450, ""main_ai"": 450}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,32,main_ai,main_ai,960,960,Showdown,True,"{""baseline"": -480, ""main_ai"": 480}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,33,baseline,baseline,1286,1286,Showdown,True,"{""baseline"": 643, ""main_ai"": -643}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,34,main_ai,main_ai,355,355,Turn,False,"{""baseline"": -110, ""main_ai"": 110}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,35,baseline,main_ai,320,320,Turn,False,"{""baseline"": -120, ""main_ai"": 120}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,36,main_ai,main_ai,880,880,Showdown,True,"{""baseline"": -440, ""main_ai"": 440}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,37,baseline,main_ai,360,360,Turn,False,"{""baseline"": -120, ""main_ai"": 120}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,38,main_ai,main_ai,345,345,Turn,False,"{""baseline"": -110, ""main_ai"": 110}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,39,baseline,"baseline, main_ai",1720,1720,Showdown,True,"{""baseline"": 0, ""main_ai"": 0}"
20260408T102956Z,match_010_baseline_vs_main_ai,2,40,main_ai,main_ai,1266,1266,Showdown,True,"{""baseline"": -633, ""main_ai"": 633}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,1,weak_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,2,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,3,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,4,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,5,weak_ai,main_ai,1980,1980,Showdown,True,"{""main_ai"": 990, ""weak_ai"": -990}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,6,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,7,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,8,main_ai,main_ai,1980,1980,Showdown,True,"{""main_ai"": 990, ""weak_ai"": -990}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,9,weak_ai,main_ai,1980,1980,Showdown,True,"{""main_ai"": 990, ""weak_ai"": -990}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,10,main_ai,weak_ai,1980,1980,Showdown,True,"{""main_ai"": -990, ""weak_ai"": 990}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,11,weak_ai,weak_ai,1980,1980,Showdown,True,"{""main_ai"": -990, ""weak_ai"": 990}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,12,main_ai,main_ai,1980,1980,Showdown,True,"{""main_ai"": 990, ""weak_ai"": -990}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,13,weak_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,14,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,15,weak_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,16,main_ai,main_ai,1980,1980,Showdown,True,"{""main_ai"": 990, ""weak_ai"": -990}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,17,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,18,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,19,weak_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,20,main_ai,weak_ai,1990,1990,Showdown,True,"{""main_ai"": -995, ""weak_ai"": 995}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,21,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,22,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,23,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,24,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,25,weak_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,26,main_ai,weak_ai,1980,1980,Showdown,True,"{""main_ai"": -990, ""weak_ai"": 990}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,27,weak_ai,"weak_ai, main_ai",2000,2000,Showdown,True,"{""main_ai"": 0, ""weak_ai"": 0}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,28,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,29,weak_ai,weak_ai,1980,1980,Showdown,True,"{""main_ai"": -990, ""weak_ai"": 990}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,30,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,31,weak_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,32,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,33,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,34,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,35,weak_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,36,main_ai,main_ai,1980,1980,Showdown,True,"{""main_ai"": 990, ""weak_ai"": -990}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,37,weak_ai,main_ai,1980,1980,Showdown,True,"{""main_ai"": 990, ""weak_ai"": -990}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,38,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,39,weak_ai,weak_ai,1980,1980,Showdown,True,"{""main_ai"": -990, ""weak_ai"": 990}"
20260408T102956Z,match_011_weak_ai_vs_main_ai,2,40,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,1,weak_ai,main_ai,1980,1980,Showdown,True,"{""main_ai"": 990, ""weak_ai"": -990}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,2,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,3,weak_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,4,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,5,weak_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,6,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,7,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,8,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,9,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,10,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,11,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,12,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,13,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,14,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,15,weak_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,16,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,17,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,18,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,19,weak_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,20,main_ai,main_ai,1980,1980,Showdown,True,"{""main_ai"": 990, ""weak_ai"": -990}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,21,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,22,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,23,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,24,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,25,weak_ai,main_ai,1980,1980,Showdown,True,"{""main_ai"": 990, ""weak_ai"": -990}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,26,main_ai,main_ai,1980,1980,Showdown,True,"{""main_ai"": 990, ""weak_ai"": -990}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,27,weak_ai,weak_ai,1980,1980,Showdown,True,"{""main_ai"": -990, ""weak_ai"": 990}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,28,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,29,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,30,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,31,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,32,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,33,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,34,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,35,weak_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,36,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,37,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,38,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,39,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_012_weak_ai_vs_main_ai,2,40,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,1,weak_ai,weak_ai,1980,1980,Showdown,True,"{""main_ai"": -990, ""weak_ai"": 990}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,2,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,3,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,4,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,5,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,6,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,7,weak_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,8,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,9,weak_ai,main_ai,1980,1980,Showdown,True,"{""main_ai"": 990, ""weak_ai"": -990}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,10,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,11,weak_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,12,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,13,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,14,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,15,weak_ai,main_ai,1980,1980,Showdown,True,"{""main_ai"": 990, ""weak_ai"": -990}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,16,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,17,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,18,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,19,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,20,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,21,weak_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,22,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,23,weak_ai,main_ai,1980,1980,Showdown,True,"{""main_ai"": 990, ""weak_ai"": -990}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,24,main_ai,weak_ai,1980,1980,Showdown,True,"{""main_ai"": -990, ""weak_ai"": 990}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,25,weak_ai,main_ai,1980,1980,Showdown,True,"{""main_ai"": 990, ""weak_ai"": -990}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,26,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,27,weak_ai,weak_ai,1980,1980,Showdown,True,"{""main_ai"": -990, ""weak_ai"": 990}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,28,main_ai,main_ai,1980,1980,Showdown,True,"{""main_ai"": 990, ""weak_ai"": -990}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,29,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,30,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,31,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,32,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,33,weak_ai,main_ai,1980,1980,Showdown,True,"{""main_ai"": 990, ""weak_ai"": -990}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,34,main_ai,"weak_ai, main_ai",2000,2000,Showdown,True,"{""main_ai"": 0, ""weak_ai"": 0}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,35,weak_ai,weak_ai,1980,1980,Showdown,True,"{""main_ai"": -990, ""weak_ai"": 990}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,36,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,37,weak_ai,main_ai,1980,1980,Showdown,True,"{""main_ai"": 990, ""weak_ai"": -990}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,38,main_ai,main_ai,1980,1980,Showdown,True,"{""main_ai"": 990, ""weak_ai"": -990}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,39,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_013_weak_ai_vs_main_ai,2,40,main_ai,main_ai,1980,1980,Showdown,True,"{""main_ai"": 990, ""weak_ai"": -990}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,1,weak_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,2,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,3,weak_ai,weak_ai,1980,1980,Showdown,True,"{""main_ai"": -990, ""weak_ai"": 990}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,4,main_ai,main_ai,1980,1980,Showdown,True,"{""main_ai"": 990, ""weak_ai"": -990}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,5,weak_ai,weak_ai,1980,1980,Showdown,True,"{""main_ai"": -990, ""weak_ai"": 990}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,6,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,7,weak_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,8,main_ai,weak_ai,1980,1980,Showdown,True,"{""main_ai"": -990, ""weak_ai"": 990}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,9,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,10,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,11,weak_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,12,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,13,weak_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,14,main_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,15,weak_ai,weak_ai,1980,1980,Showdown,True,"{""main_ai"": -990, ""weak_ai"": 990}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,16,main_ai,weak_ai,2000,2000,Showdown,True,"{""main_ai"": -1000, ""weak_ai"": 1000}"
20260408T102956Z,match_014_weak_ai_vs_main_ai,2,17,weak_ai,main_ai,2000,2000,Showdown,True,"{""main_ai"": 1000, ""weak_ai"": -1000}"
